Time;Label;7005;7014;7015;7017;7019;7023;7024;7038
4;Control;0.909235669;1.194645895;0.984626327;1.267627259;0.992382829;1.145001922;1.03150987;1.014122385
4;Control;1.065286624;0.607485003;1.098205493;0.765855675;0.935073829;0.998756416;1.201196976;0.884455723
4;Control;1.025477707;1.197869102;0.91716818;0.966517066;1.072543342;0.856241662;0.767293154;1.101421892
4;Probiotics;1.453858891;1.104817029;1.328547652;0.493001084;0.571323707;1.303791434;0.874881509;1.00058059
4;Probiotics;1.238185971;1.091986455;1.109147195;1.150082917;0.920215392;0.750991388;0.736745421;1.198056125
4;Probiotics;1.348170568;1.024466699;0.793335506;1.286331379;1.002990508;1.024369178;0.737687325;1.292548904
4;Probiotics;1.282437586;0.669896984;1.139245452;0.490944873;0.738822899;0.848743844;0.825490425;0.841142828
4;Probiotics;1.360200133;0.635636623;1.016036211;1.138186267;0.993078654;0.881249642;1.016873515;1.085781189
4;Probiotics;1.320244791;0.53194557;1.050050762;1.262807346;1.076494143;1.400973024;1.057728594;1.299768727
4;Probiotics;1.550954668;1.077836426;1.106110967;0.467690105;0.828753483;0.623553885;NA;1.105468578
4;Probiotics;1.521310382;1.099948691;0.854368084;1.165969595;0.865449615;0.63947098;NA;1.266778146
4;Probiotics;1.649768955;1.00069374;1.054715112;1.304714886;0.93639176;1.361683991;NA;1.349605562
5;Control;1.229289941;1.154151723;1.061104116;1.214985438;1.158668197;1.074299673;0.687748159;1
5;Control;0.883579882;0.650025869;1.22199947;1.088518224;0.703111971;0.802861584;1.109886569;NA
5;Control;0.887130178;1.195822409;0.716896415;0.696496337;1.138219832;1.122838742;1.202365271;NA
5;Probiotics;1.196525593;0.961397945;1.186209919;0.436386822;0.571864512;0.777265098;0.976508615;0.869146184
5;Probiotics;1.150187616;0.896847541;0.825493685;0.540892356;0.946423304;0.757381937;0.790924426;1.370169712
5;Probiotics;1.369664391;0.929313246;0.886579178;0.604522447;0.800061389;0.945879325;0.669734179;1.794236806
5;Probiotics;0.988184301;0.707267078;0.992759198;0.374281024;0.880131943;1.011905238;0.943700646;1.19314365
5;Probiotics;1.376848573;0.603613448;0.902570145;0.569207625;1.215173578;0.958789244;0.889029552;1.613946381
5;Probiotics;1.282376574;0.547064166;1.02106321;0.65434854;1.146557678;1.035180786;0.743585316;1.939970003
5;Probiotics;0.904129366;0.911847138;1.133679593;0.208145271;0.764857231;0.710830841;0.993058708;NA
5;Probiotics;1.146236316;0.953256452;1.035335147;0.572463515;1.007589477;0.72436898;1.078465688;NA
5;Probiotics;1.202272939;0.956023758;1.137717313;0.655092395;0.878731618;0.906584169;0.942956821;NA
7;Control;1.077062557;0.822952423;1.101763596;1.046339508;0.714411904;1.076009639;1.138985169;1.040943014
